asset_id,canonical_name,aliases,development_codes,target,payload,linker,indication,company,clinical_phase,adc_scope,catalog_status,source_count,sources,nct_ids,date_added_to_table
NAR_DRG0PPLRQ,GENA-111-AF,GENA-111 AF; GENA-111AF; GENA-111-ADC; GENA-111 ADC,,Tumor necrosis factor receptor superfamily member 17 (TNFRSF17),,,,Genome & Co,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0PQJDH,MEDI-2228,MEDI 2228; MEDI-2228; MEDI2 228; MEDI2228,,Tumor necrosis factor receptor superfamily member 17 (TNFRSF17),,,,MedImmune LLC; AstraZeneca PLC,Phase 1 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,NCT03489525,2026-09-01
NAR_DRG0PRKPN,VL-DAB31-SN38,VL DAB31 SN38,,Undisclosed,,,,,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0PSWNN,SIBP-A18,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT06985368,2026-09-01
NAR_DRG0PULZQ,YL201,,,,,,,,Phase 3,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; conference_crossref_search; europe_pmc,,2026-09-01
NAR_DRG0PWAOJ,SGN-CD228A,Anti-CD228-MMAE; SGN CD228A; SGN-CD228A; anti-CD228 antibody-drug conjugate,,Melanotransferrin (MELTF),,,,Seagen Inc,Phase 1 (Terminated),REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT04042480,2026-09-01
NAR_DRG0PXBVI,RC68-PY-Val-Cit-PABC-MMAE,RC68 PY VC PAB MMAE,,Epidermal growth factor receptor (EGFR),,,,"RemeGen Co., Ltd",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0PXQWR,Depatuxizumab mafodotin,ABT-414; ABT-414/806; Depatux-M; Depatuxizumab mafodotin,,Epidermal growth factor receptor (EGFR),MMAF (monomethyl auristatin F),maleimidocaproyl non-cleavable linker (typical),Glioblastoma; Glioblastoma Multiforme; Gliosarcoma,"AbbVie, Inc",Phase 1/2 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,4,nar_reference; clinicaltrials; conference_abstract_corpus; europe_pmc,,2026-09-01
NAR_DRG0QAHFT,DS3610,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT07159126,2026-09-01
NAR_DRG0QBQKB,EBC-129,EBC 129; EBC-129; EBC129,,Carcinoembryonic antigen-related cell adhesion molecule 5 (CEACAM5); Carcinoembryonic antigen-related cell adhesion molecule 6 (CEACAM6),,,,"Experimental Drug Development Centre, PAREXEL International Corp",Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QCCTW,KM501,KM 501; KM-501; KM501; Recombinant anti-HER2 domain II and domain IV bispecific antibody-MMAE conjugate (Xuanzhu); XZP-KM501,,Receptor tyrosine-protein kinase erbB-2 (HER2 ECD2); Receptor tyrosine-protein kinase erbB-2 (HER2 ECD4),,,,"Xuanzhu Biopharmaceutical Co., Ltd",Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QDCHN,PRO-1160,PRO 1160; PRO-1160; PRO1160,,CD70 antigen (CD70),,,,"ProfoundBio (Suzhou) Co., Ltd",Phase 1/2,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; conference_abstract_corpus; europe_pmc,NCT05721222,2026-09-01
NAR_DRG0QEAUM,RG7787,RG 7787; RG-7787,,Mesothelin (MSLN),,,,,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QEUVQ,BSC-4201,BSC4201; BSC 4201,,Undisclosed,,,,BiSiChem Co. Ltd,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QFDKM,RAD-502,RAD 502; RAD502; Lutetium-177 labeled humanized monoclonal antibody targeting leucine rich repeat containing 15 (LRRC15),,Leucine-rich repeat-containing protein 15 (LRRC15),,,,Radiopharm Theranostics Ltd,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QIJRR,IMB-201,Antibody-drug conjugates (ImmunoBiochem); IMB 201; IMB201,,"HLA class I histocompatibility antigen, alpha chain G (HLA-G)",,,,ImmunoBiochem Corp,Investigative,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,,2026-09-01
NAR_DRG0QMIBK,FOR-46,Anti-CD46 antibody drug conjugate; FOR 46; FOR-46; FOR46; FG-3246; FG 3246; FG3246,,Membrane cofactor protein (CD46),,,,"University of California San Diego; Fortis Therapeutics, Inc",Phase 2,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; clinicaltrials,NCT03575819; NCT03650491; NCT05011188,2026-09-01
NAR_DRG0QNWFH,CBP-1609,CBP1609; CBP 1609,,Undisclosed,,,,Coherent Biopharma Suzhou Co. Ltd,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QODVX,16A5-MCC-DM1,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QOWCK,NV101,BV101; NV 101; anti-CD99-doxorubicin ADC (Nanovalent); Dox-anti-CD99; NV-101,,CD99 antigen (CD99),,,,"NanoValent Pharmaceuticals, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QQETS,BDB-101,BDB101; BDB 101,,Programmed cell death 1 ligand 1 (CD274),,,,Seven And Eight Biopharmaceuticals Inc,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QQSDO,SGN-PDL1V,PF-08046054; SGN PDL1V; SGN-PDL1V; SGNPDL1V,,Programmed cell death 1 ligand 1 (CD274),,,,Seagen Inc,Phase 3,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT05208762,2026-09-01
NAR_DRG0QQUXG,SMP-656,SMP 656; SMP-656; SMP656,,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,"Xiling Lab Pharmaceutical Co., Ltd",Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,,2026-09-01
NAR_DRG0QRDUT,AGS-16C3F,AGS 16C3F; AGS-16C3F; AGS-16F; AGS-16M8F; AGS16C3F; Anti-ENPP3-MMAF,,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3 (ENPP3),,,,"Agensys, Inc; Astellas Pharma, Inc",Phase 2 (Terminated),REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT01672775; NCT02639182,2026-09-01
NAR_DRG0QRLPU,LCB17-0877,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QRTNX,BioLink018,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QTTET,BSA01,BSA 01; BSA-01,,Epidermal growth factor receptor (EGFR); Mucin-1 (MUC1),,,,"Biocytogen Pharmaceuticals (Beijing) Co., Ltd",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QTTWI,Praluzatamab ravtansine,Anti-CD166-DM4-CX-2009; Anti-cd166 probody-drug conjugate cx-2009; CD166 Probody Drug Conjugate; CD166 probody drug conjugate; CX-2009; Praluzatamab ravtansine,,CD166 antigen (ALCAM),,,,"ImmunoGen, Inc; CytomX Therapeutics, Inc",Phase 2,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,NCT03149549,2026-09-01
NAR_DRG0QWZIT,Polatuzumab vedotin,Polatuzumab vedotin-piic; DCDS4501A; DCDS4501S; FCU-2711; RG-7596; RO-5541077-000; RO5541077; 1313206-42-6; anti-CD79b-VC-MMAE,,B-cell antigen receptor complex-associated protein beta chain (CD79B),MMAE (monomethyl auristatin E),valine-citrulline cleavable linker (typical),"ALK-Positive Large B-Cell Lymphoma; Aggressive B-Cell Lymphoma; Aggressive Non-Hodgkin Lymphoma; Ann Arbor Stage II Diffuse Large B-Cell Lymphoma; Ann Arbor Stage II Follicular Lymphoma; Ann Arbor Stage II Marginal Zone Lymphoma; Ann Arbor Stage III Diffuse Large B-Cell Lymphoma; Ann Arbor Stage III Follicular Lymphoma; Ann Arbor Stage III Marginal Zone Lymphoma; Ann Arbor Stage IV Diffuse Large B-Cell Lymphoma; Ann Arbor Stage IV Follicular Lymphoma; Ann Arbor Stage IV Marginal Zone Lymphoma; B-Cell Lymphoma; B-Cell Non-Hodgkin Lymphoma; B-cell Lymphoma; B-cell Non-Hodgkin Lymphoma; Bispecific Antibody; Burkitt Lymphoma; CNS Lymphoma; Cardiotoxicity; Chemo-free Therapy; Chronic Lymphocytic Leukemia; DLBCL; DLBCL - Diffuse Large B Cell Lymphoma; Diffuse Large B Cell Lymphoma; Diffuse Large B Cell Lymphoma (DLBCL); Diffuse Large B-Cell Lymphoma; Diffuse Large B-Cell Lymphoma (DLBCL); Diffuse Large B-Cell Lymphoma Unclassifiable; Diffuse Large B-Cell Lymphoma, Not Otherwise Specified; Diffuse Large B-cell Lymphoma; Diffuse Large B-cell Lymphoma (DLBCL); Diffuse, Large B-Cell, Lymphoma; Double Expressor DLBCL; Double Expressor Lymphoma; EBV-Positive Diffuse Large B-Cell Lymphoma, Not Otherwise Specified; Effects of Chemotherapy; Follicular Lymphoma; Grade 1 Follicular Lymphoma; Grade 2 Follicular Lymphoma; Grade 3a Follicular Lymphoma; Grade 3b Follicular Lymphoma; Gray-Zone Lymphoma; High Grade B Cell Lymphoma; High Grade B-Cell Lymphoma; High Grade B-Cell Lymphoma With MYC and BCL2 and/or BCL6 Rearrangements; High Grade B-Cell Lymphoma With MYC and BCL2 or BCL6 Rearrangements; High Grade B-Cell Lymphoma With MYC, BCL2, and BCL6 Rearrangements; High Grade B-Cell Lymphoma w/MYC & BCL2 or BCL6 Rearrangements; High Grade B-Cell Lymphoma w/MYC, BCL2 & BCL6 Rearrangements; High Grade B-Cell Lymphoma, Not Otherwise Specified; High-grade B-cell Lymphoma; Hodgkin Lymphoma; Indolent B-Cell Non-Hodgkin Lymphoma; Indolent Non-Hodgkin Lymphoma; Large B-Cell Lymphoma; Large B-Cell Lymphoma (LBCL); Large B-cell Lymphoma; Lymphoma; Lymphoma, B-Cell; Lymphoma, Follicular; Lymphoma, Large B-Cell, Diffuse; Lymphoma, Mantle-Cell; Lymphoma, Non Hodgkin; Mantle Cell Lymphoma; Marginal Zone Lymphoma; Non-Hodgkin Lymphoma; Non-Hodgkin's Lymphoma; Non-Hodgkins Lymphoma; Post-transplant Lymphoproliferative Disorder; Primary Mediastinal (Thymic) Large B-Cell Lymphoma; Primary Mediastinal Large B-Cell Lymphoma; Recurrent B-Cell Non-Hodgkin Lymphoma; Recurrent Diffuse Large B-Cell Lymphoma; Recurrent Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue; Recurrent Grade 1 Follicular Lymphoma; Recurrent Grade 2 Follicular Lymphoma; Recurrent Grade 3a Follicular Lymphoma; Recurrent Mantle Cell Lymphoma; Recurrent Marginal Zone Lymphoma; Recurrent Nodal Marginal Zone Lymphoma; Recurrent Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma; Recurrent Small Lymphocytic Lymphoma; Recurrent Splenic Marginal Zone Lymphoma; Recurrent Transformed B-Cell Non-Hodgkin Lymphoma; Refractory B-Cell Non-Hodgkin Lymphoma; Refractory Diffuse Large B-Cell Lymphoma; Refractory Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue; Refractory Grade 1 Follicular Lymphoma; Refractory Grade 2 Follicular Lymphoma; Refractory Grade 3a Follicular Lymphoma; Refractory Mantle Cell Lymphoma; Refractory Marginal Zone Lymphoma; Refractory Nodal Marginal Zone Lymphoma; Refractory Non-Hodgkin Lymphoma; Refractory Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma; Refractory Small Lymphocytic Lymphoma; Refractory Splenic Marginal Zone Lymphoma; Refractory Transformed B-Cell Non-Hodgkin Lymphoma; Refractory or Relapsed Diffuse Large B Cell Lymphoma; Relapsed B-Cell Non-Hodgkin Lymphoma; Relapsed B-cell NHL; Relapsed Diffuse Large B-cell Lymphoma; Relapsed Non Hodgkin Lymphoma; Relapsed and Refractory DLBCL; Relapsed or Refractory Diffuse Large B-Cell Lymphoma; Relapsed or Refractory Follicular Lymphoma, Relapsed or Refractory Diffuse Large B-Cell Lymphoma; Richter Syndrome; Richter's Transformation; Safety Issues; T-Cell/Histiocyte-Rich Large B-Cell Lymphoma; Transformed Follic Lymph to Diff Large B-Cell Lymphoma; Transformed Indolent B-Cell Non-Hodgkin Lymphoma to Diffuse Large B-Cell Lymphoma; Transformed Marg Zone Lymph to Diff Large B-Cell Lymphoma; Transformed Marginal Zone Lymphoma to Diffuse Large B-Cell Lymphoma; Transformed Non-Hodgkin Lymphoma","Genentech, Inc; Chugai Pharmaceutical Co., Ltd; F. Hoffmann-La Roche Ltd; Roche Holding AG","Approved (FDA): Jun, 2019",STRICT_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; configs/known_adc_assets.yaml; clinicaltrials,NCT01287741; NCT01290549; NCT01691898; NCT02257567; NCT02600897; NCT02611323; NCT02729896; NCT03274492,2026-09-01
NAR_DRG0QWZSI,VAL-0620,VAL 0620; VAL0620,,Myotubularin (MTM1),,,,Valerion Therapeutics LLC,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QXDTN,R4702,R 4702; R-4702,,Tumor-associated calcium signal transducer 2 (TROP2),,,,"OBI Pharma, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QYTLQ,IN30728,IN-30728; IN 30728,,Undisclosed,,,,"Inxmed (Nanjing) Co., Ltd",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0QYUVZ,MI-130004,MI130004; MI 130004,,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,Pharma Mar SA,Investigative,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,,2026-09-01
NAR_DRG0QZHYU,Sirtratumab vedotin,AGS-15E; AGS15CSGD-1006; ASG 15E; ASG 15ME; ASG-15ME; Ha15-10ac.1vcMMAE; Ha15-10ac12vcMMAE; Sirtratumab vedotin; sirtratumab vedotin,,SLIT and NTRK-like protein 6 (SLITRK6),,,,"Agensys, Inc; Astellas Pharma Global Development, Inc; Seagen Inc",Phase 1 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,NCT01963052,2026-09-01
NAR_DRG0RARRJ,MEN-1309,"MEN 1309; MEN-1309; MEN1309; MEN1309, OBT076; MEN1309/OBT076; OBT 076; OBT-076; OBT076",,Lymphocyte antigen 75 (LY75),,,,Oxford BioTherapeutics Ltd; A. Menarini Industrie Farmaceutiche Riunite SRL,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,4,nar_reference; conference_abstract_corpus; europe_pmc; clinicaltrials,NCT03403725; NCT04064359,2026-09-01
NAR_DRG0RBGQK,MHB118C,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT07045454,2026-09-01
NAR_DRG0RCFPY,BL-M11D1,BL M11D1; BL-M11D1; BLM11D1,,Myeloid cell surface antigen CD33 (CD33),,,,"Sichuan Baili Pharmaceutical Co., Ltd; Chengdu Bailidote Biological Pharmaceutical Co., Ltd; Sichuan Biokin Pharmaceutical Co., Ltd",Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0RCHSE,SKB-315,A315; SKB 315; SKB-315; SKB315,,Claudin-18.2 (CLDN18.2),,,,"KLUS Pharma, Inc; Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd",Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT05367635,2026-09-01
NAR_DRG0RDZIH,SAB-Y27,SAB Y27; SABY27,,Phosphatidylserine synthase 1 (PTDSS1),,,,Syntab Therapeutics GmbH,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0RFWQY,ADRX-0706,ADRX 0706; ADRX-0706; ADRX0706,,Nectin-4 (NECTIN4),,,,"Adcentrx Therapeutics, Inc",Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,,2026-09-01
NAR_DRG0RHAZG,Ladiratuzumab vedotin,"Ladiratuzumab vedotin; MK-6440; SGN-LIV1A; SGN-LIV1A, MK-6440",,Zinc transporter ZIP6 (SLC39A6),MMAE (monomethyl auristatin E),valine-citrulline cleavable linker (typical),"Esophageal Squamous Cell Carcinoma; Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma; HER2 Mutations Breast Neoplasms; HER2 Positive Breast Neoplasms; Head and Neck Squamous Cell Carcinoma; Hormone Receptor Positive Breast Neoplasms; Melanoma; Non-small Cell Lung Cancer, Non-squamous; Non-small Cell Lung Cancer, Squamous; Prostate Cancer; Small Cell Lung Cancer; Triple Negative Breast Neoplasms",Seagen Inc; F. Hoffmann-La Roche Ltd; Merck Sharp & Dohme Corp,Phase 2,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; clinicaltrials; conference_abstract_corpus,NCT01969643; NCT03310957; NCT04032704,2026-09-01
NAR_DRG0RIPVI,Becotatug vedotin,MRG 003; MRG-003; MRG003,,Epidermal growth factor receptor (EGFR),MMAE (monomethyl auristatin E),valine-citrulline cleavable linker (typical),Adenoid Cystic Carcinoma; Adenoid Cystic Carcinoma of the Head and Neck; Antibody-drug Conjugates; Atypical Teratoid/Rhabdoid Tumors; Becotatug Vedotin; Chemotherapy; Diffuse Intrinsic Pontine Gliomas; EGFR ADC; ESCC; Head and Neck Squamous Cell Carcinoma; Head and Neck Squamous Cell Carcinoma (HNSCC) - Recurrent/Metastatic (R/M); Lymphoepithelial Carcinoma; Medulloblastoma; Nasopharyngeal Cancer; Nasopharyngeal Cancinoma (NPC); Nasopharyngeal Carcinoma; Neuroblastoma; Oligo-metastatic Cancer; Other EGFR-positive Pediatric Solid Tumors Deemed Eligible by the Investigator; PD-1 Inhibitor; Penile Cancer; Rhabdomyosarcoma; SBRT; Sinonasal Carcinoma; Tislelizumab; Wilms Tumor,"Shanghai Miracogen Inc; Lepu Biopharma Co., Ltd","Approved (FDA): Oct, 2025",PRESUMED_ADC,MULTISOURCE_CONFIRMED,6,nar_reference; clinicaltrials; conference_abstract_corpus; conference_crossref_search; europe_pmc; pubmed,NCT04868344,2026-09-01
NAR_DRG0RJKWE,STRO-001,BN301; SP-7219; SP-7675; SP-7676; STRO 001; STRO- 001; STRO-001,,HLA class II histocompatibility antigen gamma chain (CD74),,,,"Sutro Biopharma, Inc; BioNova Pharmaceuticals (Shanghai) Ltd; Piramal Pharma Solutions, Inc",Phase 1/2 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,4,nar_reference; clinicaltrials; conference_abstract_corpus; europe_pmc,,2026-09-01
NAR_DRG0RLKMU,IBI343,,,,,,,,Phase 3,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; conference_abstract_corpus; europe_pmc,,2026-09-01
NAR_DRG0RMBUN,IMGC-936,AEX6003 (S442C)-DGN549; IMGC 936; IMGC-936; IMGC936,,Disintegrin and metalloproteinase domain-containing protein 9 (ADAM9),,,,"ImmunoGen, Inc; MacroGenics, Inc",Phase 1/2,PRESUMED_ADC,MULTISOURCE_CONFIRMED,4,nar_reference; clinicaltrials; conference_abstract_corpus; europe_pmc,NCT04622774,2026-09-01
NAR_DRG0RMWCH,SOT-102,"SO- N102; SO-N102; SOT 102; SOT-102; SOT102; SOT102, SO- N102",,Claudin-18.2 (CLDN18.2),,,,SCTbio as,Phase 1/2 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; clinicaltrials; europe_pmc,NCT05525286,2026-09-01
NAR_DRG0RNICE,BIO104,BIO 104; BIO-104,,Undisclosed,,,,"Boostimmune, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0RONXP,SIM0609,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT07265921,2026-09-01
NAR_DRG0RRDEF,Luveltamab tazevibulin,DBCO-Alexa647-conjugated SP7219; Luveltamab Tazevibulin; Luveltamab tazevibulin; STRO 002; STRO-002; anti-FolRa ADC STRO-002; luvelta,,Folate receptor alpha (FOLR1),,,,"Sutro Biopharma, Inc; Tasly Biopharmaceuticals Co., Ltd",Phase 2/3,PRESUMED_ADC,MULTISOURCE_CONFIRMED,5,nar_reference; clinicaltrials; conference_abstract_corpus; conference_crossref_search; europe_pmc,,2026-09-01
NAR_DRG0RRORA,AK138D1,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT06730386; NCT07281326,2026-09-01
NAR_DRG0RSBMJ,Sofituzumab vedotin,"Anti-MUC16 ADC MMAE; Anti-MUC16 MMAE ADC; Anti-MUC16 mAb MMAE; Anti-MUC16 monoclonal antibody MMAE; Anti-MUC16 monoclonal antibody monomethyl auristatin E conjugate; Anti-MUC16 monoclonal antibody vedotin; DMUC-5754A; DMUC5754A; MMAE anti-MUC16; MMAE anti-MUC16 mAb; RG-7458; RG7458, DMUC 5754A; Sofituzumab vedotin",,Mucin-16 (MUC16),,,,"Genentech, Inc; Roche Holding AG",Phase 1 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,,2026-09-01
NAR_DRG0RUAXZ,DS001,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; europe_pmc,,2026-09-01
NAR_DRG0RVNRW,J58-PE24,J58 PE24; J58PE24,,Glypican-3 (GPC3),,,,,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0RVOYG,GenSci140,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT07251166,2026-09-01
NAR_DRG0RWFIB,SG3-Val-Cit-MMAF8,SG3 vcMMAF8,,Tumor necrosis factor receptor superfamily member 17 (TNFRSF17),,,,Seagen Inc,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0RWVUF,V-DOS47,V DOS47; VDOS47,,Vascular endothelial growth factor receptor 2 (KDR),,,,Helix BioPharma Corp,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0RYBMQ,SHR-A1201,SHR A1201; SHR-A1201; SHRA1201,,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,"Jiangsu Hengrui Pharmaceuticals Co., Ltd; Shanghai Hengrui Pharmaceutical Co., Ltd",Phase 1 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; europe_pmc; pubmed,,2026-09-01
NAR_DRG0RZJIL,Tamrintamab pamozirine,SC 003; SC-003; SC003; Tamrintamab pamozirine,,Dipeptidase 3 (DPEP3),,,,"AbbVie, Inc; Stemcentrx, Inc",Phase 1 (Terminated),REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT02539719,2026-09-01
NAR_DRG0SACUI,BB-1705,BB-1705; BB 1705; BB1705,,Epidermal growth factor receptor (EGFR),,,,"Baili Sikang Biomedicine (Hangzhou) Co., Ltd",Phase 1/2,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,NCT05217693,2026-09-01
NAR_DRG0SALIN,SHR-7782,,,,,,,,Phase 1,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,NCT07123129,2026-09-01
NAR_DRG0SARIF,HDM2020,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,NCT07098052,2026-09-01
NAR_DRG0SAXJE,IN30705,IN 30705; IN-30705,,Prolyl endopeptidase FAP (FAP),,,,"Inxmed (Nanjing) Co., Ltd",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0SBFHC,GR1017,,,,,,,,Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,2,nar_reference; conference_abstract_corpus,NCT06874335,2026-09-01
NAR_DRG0SBYGM,Blinatumomab-amanitin,Blinatumomab amanitin,,B-lymphocyte antigen CD19 (CD19); T-cell surface glycoprotein CD3 delta chain (CD3D),,,,"LegoChem Biosciences, Inc",Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0SCLSY,GB-251,GB 251; GB-251; NBT 828; NBT-828; NBT828,,Receptor tyrosine-protein kinase erbB-2 (HER2),,,,NewBio Therapeutics,Phase 1 (Terminated),REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0SDGDV,C6vcMMAD,C6-vc-MMAD,,Tumor-associated calcium signal transducer 2 (TROP2),,,,Pfizer Inc,Investigative,REFERENCE_UNCLASSIFIED,REFERENCE_CONFIRMED,1,nar_reference,,2026-09-01
NAR_DRG0SDZSF,Lorvotuzumab mertansine,"BB-10901; IMGN-901; IMGN-901, N901-DM1, BB-10901; IMGN-901-TAP; IMGN901 TAP; Lorvotuzumab mertansine; Monoclonal antibody huN901-DM1 conjugate; huN-901-DM1; huN-901-SPP-DM1; huN901-DM1; huN901-DM1 antibody; huN901-SPP-DM1",,Neural cell adhesion molecule 1 (NCAM1),DM1 (maytansinoid),disulfide-based cleavable linker (typical for earlier -mertansine-class conjugates),Pleuropulmonary Blastoma; Recurrent Malignant Peripheral Nerve Sheath Tumor; Recurrent Neuroblastoma; Recurrent Rhabdomyosarcoma; Recurrent Synovial Sarcoma; Wilms Tumor,"ImmunoGen, Inc",Phase 2 (Terminated),PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; clinicaltrials; europe_pmc,NCT00346255,2026-09-01
NAR_DRG0SEAFV,PYX-201,PYX 201; PYX-201; PYX201,,Fibronectin (FN1),,,,"Pfizer Inc; Pyxis Oncology, Inc",Phase 1,PRESUMED_ADC,MULTISOURCE_CONFIRMED,3,nar_reference; conference_abstract_corpus; europe_pmc,NCT05720117,2026-09-01
